분쟁ID,연도,발생지,정부군(교전A),반군/적대측(교전B),분쟁원인,전쟁강도,분쟁유형,지역,사망자_추정치,사망자_최소,사망자_최대,확전이력,종료여부,사망자규모,분쟁지역명,분쟁시작일,분쟁종료일
234,1976,이스라엘,이스라엘 정부,"PLO, Rejectionist Front",영토,소규모,내전,중동/북아프리카,0.0,0.0,0.0,있음,진행중,미확인,Palestine,1948-05-15,
234,1977,이스라엘,이스라엘 정부,"PLO, Rejectionist Front",영토,소규모,내전,중동/북아프리카,0.0,0.0,0.0,있음,진행중,미확인,Palestine,1948-05-15,
234,1978,이스라엘,이스라엘 정부,"PLO, Rejectionist Front",영토,소규모,내전,중동/북아프리카,0.0,0.0,0.0,있음,진행중,미확인,Palestine,1948-05-15,
234,1979,이스라엘,이스라엘 정부,"PLO, Rejectionist Front",영토,소규모,내전,중동/북아프리카,0.0,0.0,0.0,있음,진행중,미확인,Palestine,1948-05-15,
234,1980,이스라엘,이스라엘 정부,"PLO, Rejectionist Front",영토,소규모,내전,중동/북아프리카,0.0,0.0,0.0,있음,진행중,미확인,Palestine,1948-05-15,
234,1981,이스라엘,이스라엘 정부,"PLO, Rejectionist Front",영토,소규모,내전,중동/북아프리카,0.0,0.0,0.0,있음,진행중,미확인,Palestine,1948-05-15,
234,1982,이스라엘,이스라엘 정부,"PLO, Rejectionist Front",영토,전면전,비국가분쟁,중동/북아프리카,0.0,0.0,0.0,있음,진행중,미확인,Palestine,1948-05-15,
234,1983,이스라엘,이스라엘 정부,"PLO, Rejectionist Front",영토,소규모,내전,중동/북아프리카,0.0,0.0,0.0,있음,진행중,미확인,Palestine,1948-05-15,
234,1984,이스라엘,이스라엘 정부,"PLO, Rejectionist Front",영토,소규모,내전,중동/북아프리카,0.0,0.0,0.0,있음,진행중,미확인,Palestine,1948-05-15,
234,1985,이스라엘,이스라엘 정부,"PLO, Rejectionist Front",영토,소규모,내전,중동/북아프리카,0.0,0.0,0.0,있음,진행중,미확인,Palestine,1948-05-15,
234,1986,이스라엘,이스라엘 정부,"PLO, Rejectionist Front",영토,소규모,내전,중동/북아프리카,0.0,0.0,0.0,있음,진행중,미확인,Palestine,1948-05-15,
234,1987,이스라엘,이스라엘 정부,"PLO, Rejectionist Front",영토,소규모,내전,중동/북아프리카,0.0,0.0,0.0,있음,진행중,미확인,Palestine,1948-05-15,
234,1988,이스라엘,이스라엘 정부,"PLO, Rejectionist Front",영토,소규모,내전,중동/북아프리카,0.0,0.0,0.0,있음,진행중,미확인,Palestine,1948-05-15,
234,1989,이스라엘,이스라엘 정부,"PFLP, PFLP-GC",영토,소규모,내전,중동/북아프리카,54.0,54.0,63.0,있음,진행중,소규모,Palestine,1948-05-15,
234,1990,이스라엘,이스라엘 정부,Fatah,영토,소규모,내전,중동/북아프리카,29.0,26.0,49.0,있음,진행중,소규모,Palestine,1948-05-15,
234,1991,이스라엘,이스라엘 정부,Fatah,영토,소규모,내전,중동/북아프리카,28.0,28.0,30.0,있음,진행중,소규모,Palestine,1948-05-15,
234,1992,이스라엘,이스라엘 정부,Fatah,영토,소규모,내전,중동/북아프리카,33.0,32.0,36.0,있음,진행중,소규모,Palestine,1948-05-15,
234,1993,이스라엘,이스라엘 정부,Hamas,영토,소규모,내전,중동/북아프리카,47.0,47.0,48.0,있음,진행중,소규모,Palestine,1948-05-15,
234,1994,이스라엘,이스라엘 정부,Hamas,영토,소규모,내전,중동/북아프리카,44.0,41.0,45.0,있음,진행중,소규모,Palestine,1948-05-15,
234,1995,이스라엘,이스라엘 정부,PIJ,영토,소규모,내전,중동/북아프리카,34.0,34.0,36.0,있음,진행중,소규모,Palestine,1948-05-15,
234,1996,이스라엘,이스라엘 정부,PNA,영토,소규모,내전,중동/북아프리카,66.0,66.0,66.0,있음,종료,소규모,Palestine,1948-05-15,1996-09-30
234,2000,이스라엘,이스라엘 정부,"Fatah, PNA",영토,소규모,내전,중동/북아프리카,77.0,74.0,79.0,있음,진행중,소규모,Palestine,1948-05-15,
234,2001,이스라엘,이스라엘 정부,"Fatah, Hamas, PFLP, PIJ, PNA",영토,소규모,내전,중동/북아프리카,244.0,238.0,261.0,있음,진행중,중규모,Palestine,1948-05-15,
234,2002,이스라엘,이스라엘 정부,"AMB, Fatah, Hamas, PIJ, PNA",영토,소규모,내전,중동/북아프리카,613.0,606.0,669.0,있음,진행중,중규모,Palestine,1948-05-15,
234,2003,이스라엘,이스라엘 정부,"AMB, Hamas, PIJ",영토,소규모,내전,중동/북아프리카,308.0,308.0,327.0,있음,진행중,중규모,Palestine,1948-05-15,
234,2004,이스라엘,이스라엘 정부,"AMB, Hamas, PIJ",영토,소규모,내전,중동/북아프리카,386.0,372.0,435.0,있음,진행중,중규모,Palestine,1948-05-15,
234,2005,이스라엘,이스라엘 정부,"Fatah, Hamas, PIJ",영토,소규모,내전,중동/북아프리카,123.0,117.0,136.0,있음,진행중,중규모,Palestine,1948-05-15,
234,2006,이스라엘,이스라엘 정부,"Fatah, Hamas, PIJ, PRC",영토,소규모,내전,중동/북아프리카,407.0,372.0,473.0,있음,진행중,중규모,Palestine,1948-05-15,
234,2007,이스라엘,이스라엘 정부,"Fatah, Hamas, PIJ",영토,소규모,내전,중동/북아프리카,276.0,275.0,305.0,있음,진행중,중규모,Palestine,1948-05-15,
234,2008,이스라엘,이스라엘 정부,"Hamas, PIJ",영토,소규모,내전,중동/북아프리카,668.0,580.0,715.0,있음,진행중,중규모,Palestine,1948-05-15,
234,2009,이스라엘,이스라엘 정부,"Hamas, PIJ",영토,소규모,내전,중동/북아프리카,696.0,598.0,867.0,있음,진행중,중규모,Palestine,1948-05-15,
234,2010,이스라엘,이스라엘 정부,PIJ,영토,소규모,내전,중동/북아프리카,27.0,27.0,27.0,있음,진행중,소규모,Palestine,1948-05-15,
234,2011,이스라엘,이스라엘 정부,"Hamas, PIJ",영토,소규모,내전,중동/북아프리카,78.0,78.0,78.0,있음,진행중,소규모,Palestine,1948-05-15,
234,2012,이스라엘,이스라엘 정부,"Hamas, PIJ",영토,소규모,내전,중동/북아프리카,235.0,235.0,244.0,있음,종료,중규모,Palestine,1948-05-15,2012-11-23
234,2014,이스라엘,이스라엘 정부,"Hamas, PIJ",영토,전면전,내전,중동/북아프리카,2378.0,2366.0,2381.0,있음,종료,대규모,Palestine,1948-05-15,2014-12-24
234,2018,이스라엘,이스라엘 정부,Hamas,영토,소규모,내전,중동/북아프리카,53.0,53.0,62.0,있음,진행중,소규모,Palestine,1948-05-15,
234,2019,이스라엘,이스라엘 정부,PIJ,영토,소규모,내전,중동/북아프리카,50.0,50.0,51.0,있음,종료,소규모,Palestine,1948-05-15,2019-11-14
234,2021,이스라엘,이스라엘 정부,"Hamas, PIJ",영토,소규모,내전,중동/북아프리카,269.0,269.0,269.0,있음,진행중,중규모,Palestine,1948-05-15,
234,2022,이스라엘,이스라엘 정부,"Fatah, PIJ",영토,소규모,내전,중동/북아프리카,84.0,81.0,84.0,있음,진행중,소규모,Palestine,1948-05-15,
234,2023,이스라엘,이스라엘 정부,"Fatah, Hamas, PIJ",영토,전면전,비국가분쟁,중동/북아프리카,26696.0,26630.0,26809.0,있음,진행중,대규모,Palestine,1948-05-15,
234,2024,이스라엘,이스라엘 정부,"Fatah, Hamas, PIJ",영토,전면전,비국가분쟁,중동/북아프리카,21465.0,21407.0,21534.0,있음,진행중,대규모,Palestine,1948-05-15,
235,1949,"북한, 한국",북한 정부,Government of South Korea,영토,소규모,국제화내전,아시아,0.0,0.0,0.0,없음,진행중,미확인,Korea,1949-05-31,
235,1950,"북한, 한국",북한 정부,Government of South Korea,영토,전면전,국제화내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,Korea,1949-05-31,
235,1951,"북한, 한국",북한 정부,Government of South Korea,영토,전면전,국제화내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,Korea,1949-05-31,
235,1952,"북한, 한국",북한 정부,Government of South Korea,영토,전면전,국제화내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,Korea,1949-05-31,
235,1953,"북한, 한국",북한 정부,Government of South Korea,영토,전면전,국제화내전,아시아,0.0,0.0,0.0,있음,종료,미확인,Korea,1949-05-31,1953-07-27
236,1950,중국,중국 정부,Tibet,영토,소규모,내전,아시아,0.0,0.0,0.0,없음,종료,미확인,Tibet,1950-10-07,1950-10-09
236,1956,중국,중국 정부,Tibet,영토,전면전,내전,아시아,0.0,0.0,0.0,있음,종료,미확인,Tibet,1950-10-07,1956-12-31
236,1959,중국,중국 정부,Tibet,영토,전면전,내전,아시아,0.0,0.0,0.0,있음,종료,미확인,Tibet,1950-10-07,1959-04-23
237,1950,인도네시아,인도네시아 정부,Republic of South Moluccas,영토,전면전,내전,아시아,0.0,0.0,0.0,있음,종료,미확인,South Moluccas,1950-08-05,1950-11-15
238,1950,미국,United States of America 정부,Puerto Rican Nationalist Party,영토,소규모,국가간전쟁,아메리카,0.0,0.0,0.0,없음,종료,미확인,Puerto Rico,1950-10-30,1950-11-01
239,1951,"이집트, 영국",이집트 정부,Government of United Kingdom,영토,소규모,국제화내전,복합지역,0.0,0.0,0.0,없음,진행중,미확인,Suez,1951-10-18,
239,1952,"이집트, 영국",이집트 정부,Government of United Kingdom,영토,소규모,국제화내전,복합지역,0.0,0.0,0.0,없음,종료,미확인,Suez,1951-10-18,1952-12-31
240,1951,태국,태국 정부,Military faction (navy),정부/권력,소규모,내전,아시아,0.0,0.0,0.0,없음,종료,미확인,,1951-06-30,1951-07-01
240,1974,태국,태국 정부,CPT,정부/권력,소규모,내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,,1951-06-30,
240,1975,태국,태국 정부,CPT,정부/권력,소규모,내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,,1951-06-30,
240,1976,태국,태국 정부,CPT,정부/권력,소규모,내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,,1951-06-30,
240,1977,태국,태국 정부,CPT,정부/권력,소규모,내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,,1951-06-30,
240,1978,태국,태국 정부,CPT,정부/권력,소규모,내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,,1951-06-30,
240,1979,태국,태국 정부,CPT,정부/권력,소규모,내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,,1951-06-30,
240,1980,태국,태국 정부,CPT,정부/권력,소규모,내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,,1951-06-30,
240,1981,태국,태국 정부,CPT,정부/권력,소규모,내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,,1951-06-30,
240,1982,태국,태국 정부,CPT,정부/권력,소규모,내전,아시아,0.0,0.0,0.0,있음,종료,미확인,,1951-06-30,1982-12-31
241,1952,케냐,영국 정부,Mau Mau,영토,소규모,국가간전쟁,아프리카,0.0,0.0,0.0,없음,진행중,미확인,Kenya,1952-10-22,
241,1953,케냐,영국 정부,Mau Mau,영토,전면전,국가간전쟁,아프리카,0.0,0.0,0.0,있음,진행중,미확인,Kenya,1952-10-22,
241,1954,케냐,영국 정부,Mau Mau,영토,전면전,국가간전쟁,아프리카,0.0,0.0,0.0,있음,진행중,미확인,Kenya,1952-10-22,
241,1955,케냐,영국 정부,Mau Mau,영토,전면전,국가간전쟁,아프리카,0.0,0.0,0.0,있음,진행중,미확인,Kenya,1952-10-22,
241,1956,케냐,영국 정부,Mau Mau,영토,전면전,국가간전쟁,아프리카,0.0,0.0,0.0,있음,종료,미확인,Kenya,1952-10-22,1956-12-31
242,1953,쿠바,Cuba 정부,M-26-7,정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,없음,종료,미확인,,1953-07-26,1953-07-27
242,1956,쿠바,Cuba 정부,M-26-7,정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,없음,진행중,미확인,,1953-07-26,
242,1957,쿠바,Cuba 정부,M-26-7,정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,없음,진행중,미확인,,1953-07-26,
242,1958,쿠바,Cuba 정부,M-26-7,정부/권력,전면전,내전,아메리카,0.0,0.0,0.0,있음,종료,미확인,,1953-07-26,1958-12-31
242,1961,쿠바,Cuba 정부,Cuban Revolutionary Council,정부/권력,소규모,비국가분쟁,아메리카,0.0,0.0,0.0,있음,종료,미확인,,1953-07-26,1961-04-20
243,1953,인도네시아,인도네시아 정부,Darul Islam,정부/권력,전면전,내전,아시아,0.0,0.0,0.0,있음,종료,미확인,,1953-12-31,1953-12-31
243,1958,인도네시아,인도네시아 정부,"Darul Islam, Permesta Movement, PRRI",정부/권력,전면전,내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,,1953-12-31,
243,1959,인도네시아,인도네시아 정부,"Darul Islam, Permesta Movement, PRRI",정부/권력,전면전,내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,,1953-12-31,
243,1960,인도네시아,인도네시아 정부,"Darul Islam, Permesta Movement, PRRI",정부/권력,소규모,내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,,1953-12-31,
243,1961,인도네시아,인도네시아 정부,"Darul Islam, Permesta Movement, PRRI",정부/권력,전면전,내전,아시아,0.0,0.0,0.0,있음,종료,미확인,,1953-12-31,1961-12-31
244,1953,모로코,France 정부,Istiqlal,영토,소규모,국가간전쟁,아프리카,0.0,0.0,0.0,없음,진행중,미확인,Morocco,1953-11-07,
244,1954,모로코,France 정부,Istiqlal,영토,소규모,국가간전쟁,아프리카,0.0,0.0,0.0,없음,진행중,미확인,Morocco,1953-11-07,
244,1955,모로코,France 정부,Istiqlal,영토,소규모,국가간전쟁,아프리카,0.0,0.0,0.0,없음,진행중,미확인,Morocco,1953-11-07,
244,1956,모로코,France 정부,Istiqlal,영토,소규모,국가간전쟁,아프리카,0.0,0.0,0.0,없음,종료,미확인,Morocco,1953-11-07,1956-03-02
245,1953,튀니지,France 정부,National Liberation Army,영토,소규모,국가간전쟁,아프리카,0.0,0.0,0.0,없음,진행중,미확인,Tunisia,1953-04-30,
245,1954,튀니지,France 정부,National Liberation Army,영토,소규모,국가간전쟁,아프리카,0.0,0.0,0.0,없음,진행중,미확인,Tunisia,1953-04-30,
245,1955,튀니지,France 정부,National Liberation Army,영토,소규모,국가간전쟁,아프리카,0.0,0.0,0.0,없음,진행중,미확인,Tunisia,1953-04-30,
245,1956,튀니지,France 정부,National Liberation Army,영토,소규모,국가간전쟁,아프리카,0.0,0.0,0.0,없음,종료,미확인,Tunisia,1953-04-30,1956-03-20
246,1954,알제리,France 정부,FLN,영토,소규모,국가간전쟁,아프리카,0.0,0.0,0.0,없음,진행중,미확인,Algeria,1954-11-01,
246,1955,알제리,France 정부,"FLN, MNA",영토,전면전,국가간전쟁,아프리카,0.0,0.0,0.0,있음,진행중,미확인,Algeria,1954-11-01,
246,1956,알제리,France 정부,"FLN, MNA",영토,전면전,국가간전쟁,아프리카,0.0,0.0,0.0,있음,진행중,미확인,Algeria,1954-11-01,
246,1957,알제리,France 정부,"FLN, MNA",영토,전면전,국가간전쟁,아프리카,0.0,0.0,0.0,있음,진행중,미확인,Algeria,1954-11-01,
246,1958,알제리,France 정부,FLN,영토,전면전,국가간전쟁,아프리카,0.0,0.0,0.0,있음,진행중,미확인,Algeria,1954-11-01,
246,1959,알제리,France 정부,FLN,영토,전면전,국가간전쟁,아프리카,0.0,0.0,0.0,있음,진행중,미확인,Algeria,1954-11-01,
246,1960,알제리,France 정부,FLN,영토,전면전,국가간전쟁,아프리카,0.0,0.0,0.0,있음,진행중,미확인,Algeria,1954-11-01,
246,1961,알제리,France 정부,FLN,영토,전면전,국가간전쟁,아프리카,0.0,0.0,0.0,있음,진행중,미확인,Algeria,1954-11-01,
246,1962,알제리,France 정부,FLN,영토,소규모,국가간전쟁,아프리카,0.0,0.0,0.0,있음,종료,미확인,Algeria,1954-11-01,1962-03-19
247,1955,아르헨티나,Argentina 정부,"Military faction (forces of Eduardo A. Lonardi Doucet), Military faction (forces of Samuel Toranzo Calderón)",정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,없음,종료,미확인,,1955-06-16,1955-09-19
247,1963,아르헨티나,Argentina 정부,Military faction (colorados),정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,없음,종료,미확인,,1955-06-16,1963-09-22
247,1974,아르헨티나,Argentina 정부,ERP,정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,없음,진행중,미확인,,1955-06-16,
247,1975,아르헨티나,Argentina 정부,"ERP, Montoneros",정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,없음,진행중,미확인,,1955-06-16,
247,1976,아르헨티나,Argentina 정부,"ERP, Montoneros",정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,있음,진행중,미확인,,1955-06-16,
247,1977,아르헨티나,Argentina 정부,"ERP, Montoneros",정부/권력,소규모,내전,아메리카,0.0,0.0,0.0,있음,종료,미확인,,1955-06-16,1977-12-31
248,1955,키프로스,영국 정부,EOKA,영토,소규모,국가간전쟁,유럽,0.0,0.0,0.0,없음,진행중,미확인,Cyprus,1955-06-02,
248,1956,키프로스,영국 정부,EOKA,영토,소규모,국가간전쟁,유럽,0.0,0.0,0.0,없음,진행중,미확인,Cyprus,1955-06-02,
248,1957,키프로스,영국 정부,EOKA,영토,소규모,국가간전쟁,유럽,0.0,0.0,0.0,없음,진행중,미확인,Cyprus,1955-06-02,
248,1958,키프로스,영국 정부,EOKA,영토,소규모,국가간전쟁,유럽,0.0,0.0,0.0,없음,진행중,미확인,Cyprus,1955-06-02,
248,1959,키프로스,영국 정부,EOKA,영토,소규모,국가간전쟁,유럽,0.0,0.0,0.0,없음,종료,미확인,Cyprus,1955-06-02,1959-02-19
249,1955,남베트남,South Vietnam 정부,FNL,영토,전면전,내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,South Vietnam,1955-04-30,
249,1956,남베트남,South Vietnam 정부,FNL,영토,전면전,내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,South Vietnam,1955-04-30,
249,1957,남베트남,South Vietnam 정부,FNL,영토,전면전,내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,South Vietnam,1955-04-30,
249,1958,남베트남,South Vietnam 정부,FNL,영토,전면전,내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,South Vietnam,1955-04-30,
249,1959,남베트남,South Vietnam 정부,FNL,영토,전면전,내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,South Vietnam,1955-04-30,
249,1960,남베트남,South Vietnam 정부,FNL,영토,전면전,내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,South Vietnam,1955-04-30,
249,1961,남베트남,South Vietnam 정부,FNL,영토,전면전,내전,아시아,0.0,0.0,0.0,있음,진행중,미확인,South Vietnam,1955-04-30,
249,1962,남베트남,South Vietnam 정부,FNL,영토,전면전,비국가분쟁,아시아,0.0,0.0,0.0,있음,진행중,미확인,South Vietnam,1955-04-30,
249,1963,남베트남,South Vietnam 정부,FNL,영토,전면전,비국가분쟁,아시아,0.0,0.0,0.0,있음,진행중,미확인,South Vietnam,1955-04-30,
249,1964,남베트남,South Vietnam 정부,FNL,영토,전면전,비국가분쟁,아시아,0.0,0.0,0.0,있음,종료,미확인,South Vietnam,1955-04-30,1964-12-31
250,1956,"헝가리, 러시아",Hungary 정부,Government of Russia (Soviet Union),정부/권력,전면전,국제화내전,유럽,0.0,0.0,0.0,있음,종료,미확인,,1956-10-23,1956-11-14
